Platform,Video ID,Video URL,Title,Description,Upload Date,Views,Likes,Comments,Engagement Rate (%),Like-to-View Ratio (%),Comment-to-View Ratio (%),Duration (sec),Transcript,Hook Type,CTA Type,Script Framework Type,Title Sentiment
YouTube,WwyMMLxmjeA,https://www.youtube.com/watch?v=WwyMMLxmjeA,How To Create An Indian Festive Look | Festive Makeup Tutorial | #shorts | SUGAR Cosmetics,"#SUGARFamily
Here's a step by step makeup tutorial to create a stunning Indian festive look for all you beauties! Follow the steps to recreate & embrace the desi diva in you! 

#learnwithSUGAR #Indianfestivelook #festivemakeuptutorial #viralmakeupchallenge #makeupshorts #shorts #Indianfestivemakeuptutorial  #Indianmakeuplook #festivemakeuptutorial #HowTo #stepbystepmakeup 

Learn more: https://blog.sugarcosmetics.com/10-sugar-lipstick-shades-that-are-perfect-for-the-festive-season/

Welcome to the Official YouTube Channel for SUGAR Cosmetics. Like, Share & Subscribe now to dive into the world of makeup that's high on style & higher on performance. Stay tuned for all the dope about New Products launches, Trending Makeup looks, Vlogger Reviews, Makeup Tutorials, Indian Makeup, Skin Care, Lipstick swatches and so much more. So put aside your makeup notes, as you now have your own SUGAR digital makeup diary at your behest.

Classy with sass. Sassy with class. It's all here!

Tried any of the products already? Have additional tips to share? Let us know in the comments below - it's always super fun to hear back from the #SUGARfamily
Shop now: https://in.sugarcosmetics.com/

Or, tap into a better shopping experience and get the new SUGAR app today!

For Android users: https://bit.ly/3enLImU
For Apple IOS users: https://apple.co/2ARY1KL
Go to our other Social Media platforms for more such amazing content;
Instagram: http://bit.ly/SUGARIG
Facebook: http://bit.ly/SUGARFB
Twitter: http://bit.ly/SUGARTW",2021-01-17T13:24:08Z,29780089,923438,2328,3.11,3.1,0.01,58,N/A,general,none,general,0.0
YouTube,_7nzfoNxXH8,https://www.youtube.com/watch?v=_7nzfoNxXH8,'Shocking' science behind SNEEZING! - By Kishor Singh #shorts,"For 70% Discount on 3D Animation Course, Click here 👉🏻 professorofhow.com

'Shocking' science behind SNEEZING! - By Kishor Singh #shorts 

You are right if you think that sneezing is a natural process to clear all the foreign particles present in your nose. However, the real question is how our nose gets to know that it has to get rid of these foreign particles?
Whenever any dirt or dust particle enters your nose, these particles produce irritation in these tiny cilia. After that, these cilia send a signal to your brain through the trigeminal nerve and indicate our brain to clear all the foreign particles present in our nose at a particular time. 
In response to this signal, our brain instructs our body to sneeze and get rid of these tiny particles. Following the order of your brain, your respiratory system tells your lungs to store a high amount of air in them. Before releasing this air out, your tongue gets its position at the top of your mouth. Alongside this, your eyes shut off and facial muscles get stretched.
The air that was stored in your lungs, gets out of your mouth and nose in the form of a sneeze. All this process gifts a relaxation mode to the cilia by releasing those foreign particles, mucus, and tiny water droplets out of your mouth at the speed of 160kmph. 
If you are also interested in creating these kinds of 3D videos, click the link provided in the pinned comment.
#sneeze #sneezing #sneezescience

Thankful To:
Lungs Lobe: https://sketchfab.com/elizabethpaton 
Diaphragm: https://sketchfab.com/Devden 
Human Brain: https://sketchfab.com/Hanako.com
Vincent: https://www.blender.org/",2022-08-01T07:30:06Z,27774096,1912155,3025,6.9,6.88,0.01,60,N/A,general,none,general,-0.75
YouTube,Iz2uNUluBss,https://www.youtube.com/watch?v=Iz2uNUluBss,#Shorts - 😄😄 Sai wants to do a Dance Movement with Nainika's Mother #dhee,,2023-04-18T09:30:06Z,30035387,1252496,811,4.17,4.17,0.0,52,N/A,general,none,general,0.2
YouTube,GkyY6FMKqvs,https://www.youtube.com/watch?v=GkyY6FMKqvs,Very easy way to painting for beginners #Shorts #satisfyingart #art #muktaeasydrawing,"Very easy drawing step by step.It is a clear-cut,easily understood detailed method to help you.

► Used things
▬▬▬▬▬▬▬
1. Pencil Name : DOMS ( ZOOM ULTIMATE DARK ) 
2. Blending Stump(You can use Paint Brush or Cotton Bud's)
3. Eraser (Rocket Eraser)                          

▽ Visit to my other channel :
➞ https://www.youtube.com/channel/UC-K2...

Visit to my channel:
➞ https://www.youtube.com/channel/UCqdh...

.................... Music ♪♫  ......................

..................... ♪♫ .................................

#Satisfying  #Painting  #Art



رسم فتاة 
كيفية رسم فتاة
رسم الشعر
Maskeli bir kız nasıl çizilir


If you like this video please like share & subscribe. 
Thank You",2022-04-19T11:30:51Z,27609732,623528,906,2.26,2.26,0.0,15,N/A,general,none,general,0.563
YouTube,f5dhPuYo8LU,https://www.youtube.com/watch?v=f5dhPuYo8LU,Cool science model to teach your kids how the heart works #shorts,"Subscribe to Blossom: https://www.youtube.com/channel/UC2WuPTt0k8yDJpfenggOAVQ?sub_confirmation=1

About Blossom:
Welcome to your cheat sheet for creative and unique DIY projects, mixed with daily life fixes that keep you and your family in mind. Consider your life hacked! 

Follow us:
Facebook: http://bit.ly/BlossomFacebook
Instagram: http://bit.ly/BlossomInstagram
Website: http://bit.ly/BlossomFirstMedia

#Blossom #DIY #Hacks #science #scienceexperiment #sciencetricks #scienceproject #education #educationalvideo #humanbody 


https://www.youtube.com/channel/UC2WuPTt0k8yDJpfenggOAVQ",2023-06-12T19:00:26Z,26013241,551239,385,2.12,2.12,0.0,25,N/A,general,none,general,0.35
YouTube,TkCoHrR6Y7Q,https://www.youtube.com/watch?v=TkCoHrR6Y7Q,Want a COMPLETE Set of Abs? TRY THIS! #shorts,"Full Workout & Diet Plan: https://seriousshred.com
► Sign-Up for Amazon Price Free 30-Day Trial: https://amzn.to/33kpB19
► Try Audible Plus Free for 30 Days: https://amzn.to/3tfRW3A
► Heavy Duty Workout Resistance Bands: http://dbolc.com/fI76A
► Pullup Resistance Bands: http://dbolc.com/cLfBx
► Abs Wheel Roller: http://dbolc.com/iIPnZ
► Lifting Straps (My favorite): http://dbolc.com/CfFgF

Target every abdominal and oblique muscle to build a full set of abs!

Follow me on:
Tiktok: https://tiktok.com/@deltabolic
IG: https://Instagram.com/deltabolic

I’ll answer your questions or coach you 1:1 here:
https://stanwith.me/deltabolic 

Business Inquiries:
deltabolic@gmail.com -

► Support me on PATREON: https://www.patreon.com/deltabolic",2021-03-03T17:56:05Z,26067803,1821159,8204,7.02,6.99,0.03,22,N/A,general,none,general,0.125
YouTube,IZv6fis-lUE,https://www.youtube.com/watch?v=IZv6fis-lUE,Practice With Tampons and Period Cups? #shorts,"Can you practice using tampons when you're not on your period? No, that isn't a good idea. You can practice using menstrual cups when you're not on your period. Try using a water based lubricant to help.",2021-12-14T17:13:31Z,25462252,211979,4097,0.85,0.83,0.02,30,N/A,general,none,general,0.0
YouTube,OSZIwUNTBMM,https://www.youtube.com/watch?v=OSZIwUNTBMM,3-Ingredient Oreo Ice Cream! Recipe tutorial #Shorts,"How to make a 3-Ingredient Oreo Ice Cream!

Eloise here! I make simple recipe tutorials across my social media

My main YouTube Channel is: @Fitwaffle 

Check out this 3-Ingredient Oreo Ice Cream Recipe! It's only 3 Ingredients and so simple! One for you Oreo Lovers!

Check out my recipe tutorial playlist if you like this video, and don't forget to subscribe ;)
https://www.youtube.com/playlist?list=PLSDOpZ5c27YLzVqnu6CjS0u7jstuHkYOo

#shorts #tutorial #recipe #oreo #baking",2021-04-24T14:03:34Z,24685150,1315078,6598,5.35,5.33,0.03,21,N/A,general,none,general,0.0
YouTube,h4LM5kF92TQ,https://www.youtube.com/watch?v=h4LM5kF92TQ,#shorts hostel k mess me agar tinde bane ho to khane ko kaise swadisht banaye,"#shorts 
#hostelfood
#salt
#tastysalt
#raitewalanamak
#induskitchen",2022-01-16T03:47:33Z,23900892,1062337,2192,4.45,4.44,0.01,59,N/A,general,none,general,-0.175
YouTube,uAUjekSZ7-k,https://www.youtube.com/watch?v=uAUjekSZ7-k,This Horrific 17th Century Punishment Was Used To Silence Women #Shorts,"This torture tool was popular in the 17th century Britain  to oppress women. Courtesy of Chalke Valley History Festival

📺 It's like Netflix for history... Sign up to History Hit, the world's best history documentary service and get 50% off using the code 'AbsoluteHistory' https://bit.ly/3vn5cSH

This channel is part of the History Hit Network. Any queries please contact: owned-enquiries@littledotstudios.com

#AbsoluteHistory #ChalkeValleyHistoryFestival",2022-07-06T21:00:35Z,23524498,832478,60561,3.8,3.54,0.26,34,N/A,general,none,general,-1.0
YouTube,J7t97Qp89aE,https://www.youtube.com/watch?v=J7t97Qp89aE,Does Clear Ice Really Make a Difference? #shorts,"Does Clear Ice Make a Difference in Your Drink? 
In the previous episode where I made a Clear Ice Diamond, I mentioned that Japanese bartenders use clear ice since it chills drink better and dilutes slower. So I needed to test it myself.
In my warm room, I prepared one clear and one cloudy cube with a weight of 102 grams.
Added  2 oz | 60 ml of Jim Beam Bourbon and stir them both 20 times. Let it sit there for 10 minutes. The cloudy ice temperature was 39.9°F | 4.4°C And in the Clear ice 36.7°F | 2.6°C weight difference was 7 grams.
I used a pour tester, and it showed that the difference was 1/4 oz | 7.4 ml 

Japanese video I mentioned in the video!
Ice Diamonds in Cocktails
https://youtu.be/2C6ZuiIVkUc

You might also like thу full video:
How to Make Clear Ice Home | Pro | Expert
https://youtu.be/MG-gYMprGcQ 

VLADFLIX VLOG CHANNEL: https://www.youtube.com/c/Vladflix 
MY YOUTUBE SHORTS https://www.youtube.com/vladflixshorts
TIKTOK @VLADSLICKBARTENDER https://www.tiktok.com/@vladslickbartender?lang=en  
INSTAGRAM VLADSLICKBARTENDER https://www.instagram.com/vladslickbartender/ 
INSTAGRAM PERSONAL @VLADFLIX https://www.instagram.com/vladflix/ 
FACEBOOK Vlad Slickbartender https://www.facebook.com/nextlevelbartending 
FOR SPECIAL/VIRTUAL EVENTS https://slickbartender.com 

#shorts #slickbartender #clearice",2021-12-07T22:18:41Z,23167103,1960238,2328,8.47,8.46,0.01,55,N/A,general,none,general,0.15
YouTube,JgIRka2kKyE,https://www.youtube.com/watch?v=JgIRka2kKyE,Masaka Kids Africana #shorts #dance  Back to School #youtubeshorts #shortvideo,"Hello Our YouTube Family❤️ It's now time for School🎒📚❤️ Thank you for making our dream of being in school/learning come true 🙏❤️

We want to thank everyone who is making this happen. We love you all and we're so grateful for your endless love & support 🤗 ❤️ 

“Education is one thing no one can take away from you.”
#danceriseandshine #masakakidsafricana

-
Support Our education👇
www.masakakidsafricana.com
📧 Info@masakakidsafricana.com
📞+256740013697
-
#SchoolTime
#happy #instagood #BackToSchool  #photooftheday #picoftheday #beautiful 
#masakakidsafricana
#MasakaKids #schooltime #school 
#danceriseandshine
#SponsorAChild 
#DonateToday 
#educate 
#TogetherWeCan",2023-03-01T11:11:04Z,26284892,336517,0,1.28,1.28,0.0,58,N/A,general,none,general,0.0
YouTube,5f3uTyZhxzA,https://www.youtube.com/watch?v=5f3uTyZhxzA,HAIR WASHING HACK THAT WILL SAVE YOUR HAIR #shorts #YouTubePartner #haircareroutine,"✨Easy hair washing hack for smooth, soft hair✨
#shorts #hair

⬇️Products used⬇️
shampoo: https://amzn.to/3ySofEM
conditioner: https://amzn.to/3nwK8aT
shower cap: https://amzn.to/38VkpAk

⬇️Shop My Favorite Hair & Skincare Products⬇️
https://www.amazon.com/shop/audreyvictoria

⬇️Social Media & Email⬇️
Email: info@audreyvictoriabeauty.com
Instagram: instagram.com/audreyvictoriax
TikTok: @audreyvictoria_

*Amazon links are affiliate links.
*Music is from epidemic sound.

HAIR WASHING HACK THAT WILL SAVE YOUR HAIR #SHORTS #YOUTUBEPARTNER

HAIR WASHING HACK,hair hacks,hair washing hacks,hair care,healthy hair,long hair,natural hair,hair care tips,hair tips,hair care routine,how to get long hair,hair washing hacks that will save your hair,healthy hair tips,hair care products,long hair tips,hair,hair care routine for damaged hair,hair growth,how to,hair care for damaged hair,how to wash your hair,hair growth tips,haircare,haircare routine,hair routine,how to condition your hair
#hairwashinghack
#hairwashinghacks
#haircareroutine
#haircareproducts",2021-09-09T17:38:14Z,22586580,870195,3963,3.87,3.85,0.02,35,N/A,general,none,general,0.0
YouTube,ZAXLxEY9w1E,https://www.youtube.com/watch?v=ZAXLxEY9w1E,Bb cream Vs Cc cream | which should you choose #shorts #youtubeshorts #shortsindia,"Subscribe to my channel @SHEFALIRAWAT  and join my Fam💜


Contact me-

Mail- shef.rawr@gmail.com
instagram- shef_rawat


Products used:-

Bb cream
Cc cream


#shorts
#youtubeshorts
#beautycreator
#shortsindia
#youtubeindia",2021-04-28T13:56:15Z,22093976,571417,6477,2.62,2.59,0.03,54,N/A,general,none,general,0.0
YouTube,jEFcb_G9OWU,https://www.youtube.com/watch?v=jEFcb_G9OWU,This Vein is Going to Roll... Nurse IV Insertion Tips #shorts,"When you see a patient with large, visible veins, you might think to yourself, ""This is going to be an easy stick!"" However, you have to watch for rolling veins on patients like this.

To stabilize the vein before starting an IV, have the patient make a tight fist, and then gently pull down on the skin below the IV insertion point. That will help stabilize it so much more.

See more vein & IV tips here:  https://www.youtube.com/watch?v=MbG_1-_mnoo&list=PLQrdx7rRsKfXr6kruqEpIovf66sxo0gxh


Website: https://www.registerednursern.com/
More Videos: https://www.youtube.com/watch?v=R2XMro13dD0&list=UUPyMN8DzkFl2__xnTEiGZ1w
Nursing Gear: https://teespring.com/stores/registerednursern
Instagram: https://www.instagram.com/registerednursern_com/
Facebook: https://www.facebook.com/RegisteredNurseRNs
Twitter: https://twitter.com/NursesRN﻿

Popular Playlists:

NCLEX Reviews: https://www.youtube.com/playlist?list=PLQrdx7rRsKfWtwCDmLHyX2UeHofCIcgo0
Fluid & Electrolytes: https://www.youtube.com/playlist?list=PLQrdx7rRsKfWJSZ9pL8L3Q1dzdlxUzeKv
Nursing Skills: https://www.youtube.com/playlist?list=PLQrdx7rRsKfUhd_qQYEbp0Eab3uUKhgKb",2022-05-13T15:07:55Z,21732181,906312,6313,4.2,4.17,0.03,56,N/A,general,none,general,0.0
YouTube,LpxP-LBh3Vg,https://www.youtube.com/watch?v=LpxP-LBh3Vg,SHORTS CHICKY | CHICKY'S FAVORITE SONG | Where's Chicky #shorts,"Subscribe and discover new videos every week → https://bit.ly/2ZkCki9

Welcome to Chicky's official YouTube Shorts channel!

#Chicky #shorts #kids


So, where's Chicky? Up to you to find him!
Chicky, an adorable, irresistible little chick, turns up in a new environment with every episode. There’s a new place and an unknown object to discover each of our hero’s adventures.
In this season, two new characters appear: Bekky, who is Chicky's best friend… and Poyo, a little playmate!
Situations full of laughter and unexpected surprises for our three little friends!
------------------------------------------------------------------------------------------------------------
Follow us on social media !
Instagram → https://bit.ly/chickyIG
Facebook → https://bit.ly/chickyFB
Tiktok → https://bit.ly/chickyTT
------------------------------------------------------------------------------------------------------------

Follow Chicky's adventures on the official channel → → http://bit.ly/ChickyEN
Acompanhe as aventuras de Chicky no canal oficial em português → http://bit.ly/ChickyPOR
Siga las aventuras de Chicky en la página oficial en español → http://bit.ly/ChickyESP



Chicky | Where's Chicky? | Onde está Chicky? | ¿Dónde está Chicky? | T’es où Chicky ?",2022-01-22T15:00:10Z,46899941,259358,0,0.55,0.55,0.0,15,N/A,general,none,general,0.5
YouTube,R-ChXWqSUZ4,https://www.youtube.com/watch?v=R-ChXWqSUZ4,When a goalkeeper SCORES after 13 seconds #shorts,"Former Stoke City goalkeeper Asmir Begovic scoring against Southampton just 13 seconds after the Premier League match started (2013/14).

Premier League shorts 👇
https://youtube.com/playlist?list=PLQ_voP4Q3cfcaScJRgWgLgSX3FNMdZC6w

Subscribe to the official Premier League YouTube channel: http://preml.ge/PremierLeagueYouTube 
Premier League website: http://preml.ge/PremierLeagueWebsite
Follow the Premier League on Instagram: http://preml.ge/PremierLeagueInstagram
Follow the Premier League on Twitter: http://preml.ge/PremierLeagueTwitter
Like the Premier League on Facebook: http://preml.ge/PremierLeagueFacebook
Play Fantasy Premier League: http://preml.ge/FantasyPremierLeague
To license Premier League match footage: https://imgreplay.com/contact

#Shorts #PremierLeague #Football #Soccer

Your safety online

Visit the Child Exploitation and Online Protection website for confidential support if something has happened online which has made you feel unsafe, if you are worried about someone else or to report online abuse. (https://www.ceop.police.uk/safety-centre)

You should contact the Police by calling 999 if you or anybody else is in any sort of danger.

Visit CEOP’s Thinkuknow website for advice and guidance on safe surfing and staying safe online for example when using mobile phones, blogs, social media, chatting, online gaming and emailing. (https://www.thinkuknow.co.uk)

You can also visit the Premier League safeguarding page for more information. (https://www.premierleague.com/safeguarding)",2022-04-17T08:31:02Z,20582890,377153,1358,1.84,1.83,0.01,16,N/A,general,none,general,0.0
